City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
527,Sorland,NO,67.667,12.6934,33.66,54,96,15.86,overcast clouds,2022-02-14 19:31:26
528,Asmara,ER,15.3333,38.9333,53.91,84,37,3.89,scattered clouds,2022-02-14 19:31:27
529,Dongsheng,CN,39.8161,109.9776,13.53,60,13,9.26,few clouds,2022-02-14 19:31:27
530,Gandai,IN,21.6667,81.1,60.35,32,2,3.44,clear sky,2022-02-14 19:31:27
531,Aykhal,RU,66.0,111.5,-8.99,61,35,5.39,scattered clouds,2022-02-14 19:31:28
532,Mlowo,TZ,-9.0,32.9833,59.38,95,100,2.91,overcast clouds,2022-02-14 19:31:28
533,Cartagena,CO,10.3997,-75.5144,91.02,52,40,13.8,scattered clouds,2022-02-14 19:30:02
534,Abu Zabad,SD,12.35,29.25,71.15,13,2,13.06,clear sky,2022-02-14 19:31:28
535,Bermeo,ES,43.4209,-2.7215,49.48,82,65,21.54,broken clouds,2022-02-14 19:31:29
536,Chulumani,BO,-16.4096,-67.5263,76.12,64,94,4.05,overcast clouds,2022-02-14 19:31:29
537,Poum,NC,-20.2333,164.0167,80.55,81,100,14.83,overcast clouds,2022-02-14 19:31:29
538,Athabasca,CA,54.7169,-113.2854,21.02,80,100,8.3,overcast clouds,2022-02-14 19:30:53
539,Merauke,ID,-8.4667,140.3333,76.8,87,59,9.06,broken clouds,2022-02-14 19:30:23
540,Usinsk,RU,65.9939,57.5281,4.08,96,56,12.66,broken clouds,2022-02-14 19:31:30
541,Acapulco,MX,16.8634,-99.8901,85.82,70,0,5.75,clear sky,2022-02-14 19:27:56
542,Akita,JP,39.7167,140.1167,30.63,77,100,7.72,overcast clouds,2022-02-14 19:31:30
543,Terney,RU,45.0503,136.6092,25.14,84,100,14.58,light snow,2022-02-14 19:31:31
544,Abu Samrah,SY,35.3029,37.1841,47.91,88,5,8.84,clear sky,2022-02-14 19:31:31
545,Saint-Georges,GD,12.0564,-61.7485,85.68,58,20,16.11,few clouds,2022-02-14 19:31:31
546,Salta,AR,-24.7859,-65.4117,78.58,55,40,7.0,scattered clouds,2022-02-14 19:30:33
547,Kushiro,JP,42.975,144.3747,16.45,85,7,8.32,clear sky,2022-02-14 19:31:32
548,Vaitape,PF,-16.5167,-151.75,80.49,78,100,18.01,light rain,2022-02-14 19:30:41
549,Mantua,IT,45.1667,10.7833,43.29,78,98,1.99,overcast clouds,2022-02-14 19:31:32
550,Lugovoy,KZ,42.9472,72.7644,25.38,93,99,5.7,light snow,2022-02-14 19:31:33
551,Do Gonbadan,IR,30.3586,50.7981,51.89,71,0,0.0,clear sky,2022-02-14 19:31:33
552,Lichuan,CN,30.3,108.85,35.13,83,100,3.62,overcast clouds,2022-02-14 19:31:33
553,Oussouye,SN,12.485,-16.5469,86.18,45,90,7.99,overcast clouds,2022-02-14 19:31:34
554,Sinop,TR,41.7711,34.8709,34.36,91,100,3.15,overcast clouds,2022-02-14 19:31:34
555,Kirando,TZ,-7.4167,30.6,73.53,75,96,5.3,overcast clouds,2022-02-14 19:31:35
556,Talcahuano,CL,-36.7167,-73.1167,67.68,60,0,9.22,clear sky,2022-02-14 19:31:35
557,Ngorongoro,TZ,-3.2397,35.4875,53.42,87,100,1.45,overcast clouds,2022-02-14 19:31:35
558,Lyaskelya,RU,61.7667,31.0167,32.05,99,100,7.54,light snow,2022-02-14 19:31:36
559,Almeirim,BR,-1.5233,-52.5817,80.96,76,99,3.22,overcast clouds,2022-02-14 19:31:36
560,Sirsa,IN,29.5333,75.0167,54.88,66,6,6.89,clear sky,2022-02-14 19:31:36
561,Tocopilla,CL,-22.092,-70.1979,72.48,70,99,8.72,overcast clouds,2022-02-14 19:31:37
562,Mezen,RU,65.8522,44.24,28.74,97,100,9.17,light snow,2022-02-14 19:31:37
563,Ulaanbaatar,MN,47.9077,106.8832,-27.27,68,0,4.47,clear sky,2022-02-14 19:30:18
564,Wajima,JP,37.4,136.9,41.23,76,94,14.18,overcast clouds,2022-02-14 19:31:37
565,Isla Mujeres,MX,21.2311,-86.731,75.25,65,100,16.44,overcast clouds,2022-02-14 19:31:38
566,Kholodnyy,RU,62.7167,147.95,-35.81,99,81,1.79,broken clouds,2022-02-14 19:31:38
567,Hakui,JP,36.8833,136.7833,35.56,85,23,4.97,few clouds,2022-02-14 19:31:38
568,Omis,HR,43.4447,16.6886,50.77,90,98,10.0,overcast clouds,2022-02-14 19:31:39
569,Balikpapan,ID,-1.2675,116.8289,74.43,93,100,2.86,overcast clouds,2022-02-14 19:31:39
570,Berlevag,NO,70.8578,29.0864,33.75,69,75,44.87,broken clouds,2022-02-14 19:31:39
571,Luwuk,ID,-0.9516,122.7875,77.02,84,74,2.59,broken clouds,2022-02-14 19:31:40
572,Hecun,CN,36.5333,114.1111,23.76,46,53,1.74,broken clouds,2022-02-14 19:31:40
573,Sept-Iles,CA,50.2001,-66.3821,7.05,57,100,5.75,overcast clouds,2022-02-14 19:28:26
574,Quelimane,MZ,-17.8786,36.8883,80.55,83,40,4.61,scattered clouds,2022-02-14 19:31:41
575,Sola,VU,-13.8833,167.55,81.77,75,99,14.43,overcast clouds,2022-02-14 19:31:41
576,Hirara,JP,24.8,125.2833,66.22,60,0,21.59,clear sky,2022-02-14 19:31:41
577,Ayorou,NE,14.7308,0.9174,80.49,10,0,6.96,clear sky,2022-02-14 19:31:42
578,Louis Trichardt,ZA,-23.0439,29.9032,72.43,66,50,14.36,scattered clouds,2022-02-14 19:31:42
579,Labuan,MY,5.2767,115.2417,80.96,83,20,3.44,few clouds,2022-02-14 19:31:42
580,Jamtara,IN,23.95,86.8,60.64,46,0,5.37,clear sky,2022-02-14 19:31:43
581,Gayny,RU,60.3071,54.3241,12.11,95,99,5.99,overcast clouds,2022-02-14 19:31:43
582,Groningen,NL,53.25,6.75,47.01,77,75,14.97,broken clouds,2022-02-14 19:31:43
583,Mormugao,IN,15.4,73.8,76.26,61,4,4.61,clear sky,2022-02-14 19:31:43
584,Asau,RO,46.4333,26.4,29.75,84,83,3.67,broken clouds,2022-02-14 19:31:44
585,Guymon,US,36.6828,-101.4816,59.34,24,0,8.05,clear sky,2022-02-14 19:31:44
586,Arlit,NE,18.7369,7.3853,75.56,8,0,7.34,clear sky,2022-02-14 19:31:44
587,Ulladulla,AU,-35.35,150.4667,63.88,86,0,6.2,clear sky,2022-02-14 19:31:45
588,Mahonda,TZ,-6.45,39.4667,80.53,82,100,7.99,overcast clouds,2022-02-14 19:31:45
589,Sadao,TH,6.6388,100.4234,80.6,98,82,3.58,broken clouds,2022-02-14 19:31:46
590,Kibre Mengist,ET,5.8833,38.9833,60.49,39,91,1.99,overcast clouds,2022-02-14 19:31:46
591,Port-Gentil,GA,-0.7193,8.7815,80.44,78,100,10.54,overcast clouds,2022-02-14 19:31:46
592,Russell,US,32.3502,-85.1999,57.9,28,0,4.61,clear sky,2022-02-14 19:30:53
593,Biak,ID,-0.9131,122.8766,75.63,83,67,2.39,broken clouds,2022-02-14 19:31:47
594,Garowe,SO,8.4054,48.4845,68.76,70,100,18.68,overcast clouds,2022-02-14 19:31:47
595,Stromness,GB,58.965,-3.296,39.16,53,59,11.32,broken clouds,2022-02-14 19:31:47
596,Shenandoah,US,30.4013,-91.0009,67.08,30,100,1.99,overcast clouds,2022-02-14 19:31:47
597,Urengoy,RU,65.9667,78.3667,-10.84,99,96,8.95,overcast clouds,2022-02-14 19:30:13
598,Sur,OM,22.5667,59.5289,71.15,66,58,13.31,broken clouds,2022-02-14 19:31:48
599,Hargeysa,SO,9.56,44.065,58.05,95,19,9.01,few clouds,2022-02-14 19:31:48
600,Vila Franca Do Campo,PT,37.7167,-25.4333,61.2,71,65,1.81,broken clouds,2022-02-14 19:31:49
601,Meredith,US,43.6576,-71.5004,19.53,52,20,12.66,few clouds,2022-02-14 19:31:49
602,Cortland,US,42.6001,-76.083,17.74,69,100,9.22,overcast clouds,2022-02-14 19:31:49
603,Muros,ES,42.7762,-9.0603,53.24,87,6,4.76,clear sky,2022-02-14 19:31:50
604,Enshi,CN,30.3,109.4833,41.68,82,99,0.27,overcast clouds,2022-02-14 19:31:50
605,Sembe,CG,1.6481,14.5806,76.95,52,38,1.99,scattered clouds,2022-02-14 19:31:50
606,Bartica,GY,6.4,-58.6167,82.72,78,78,6.17,broken clouds,2022-02-14 19:31:51
607,Staryy Nadym,RU,65.6118,72.6842,-18.8,100,95,6.64,overcast clouds,2022-02-14 19:31:51
608,Bria,CF,6.5423,21.9863,80.17,15,100,1.1,overcast clouds,2022-02-14 19:31:51
609,Thinadhoo,MV,0.5333,72.9333,81.86,74,100,9.31,overcast clouds,2022-02-14 19:31:51
610,Anchorage,US,61.2181,-149.9003,26.92,92,100,5.75,mist,2022-02-14 19:30:36
611,Aswan,EG,24.0934,32.907,67.3,22,0,6.91,clear sky,2022-02-14 19:31:52
612,Zlobin,HR,45.2924,14.6541,39.16,93,100,2.3,overcast clouds,2022-02-14 19:31:52
613,Faya,SA,18.3851,42.4509,57.31,43,1,4.14,clear sky,2022-02-14 19:31:53
614,Vila,PT,42.0304,-8.1588,42.33,90,17,2.51,few clouds,2022-02-14 19:31:53
615,Talnakh,RU,69.4865,88.3972,-11.0,78,49,7.54,scattered clouds,2022-02-14 19:31:53
616,Amaigbo,NG,5.7892,7.8383,84.16,38,97,7.14,overcast clouds,2022-02-14 19:31:54
617,Luanshya,ZM,-13.1367,28.4166,63.55,98,100,3.8,light rain,2022-02-14 19:31:54
618,Akureyri,IS,65.6835,-18.0878,28.33,64,0,18.41,clear sky,2022-02-14 19:31:54
619,Ambon,ID,-3.6954,128.1814,77.14,88,40,9.22,heavy intensity rain,2022-02-14 19:31:55
620,Wucheng,CN,29.6008,118.175,40.51,95,24,2.82,few clouds,2022-02-14 19:31:55
621,Baykit,RU,61.67,96.37,-22.31,100,76,3.76,broken clouds,2022-02-14 19:31:55
622,Campbell River,CA,50.0163,-125.2446,45.93,81,75,6.91,broken clouds,2022-02-14 19:31:56
623,Ukrayinka,UA,47.9167,35.35,31.86,69,0,4.47,clear sky,2022-02-14 19:31:56
624,Dudinka,RU,69.4058,86.1778,-18.17,97,55,4.52,broken clouds,2022-02-14 19:31:56
625,Rutland,US,43.6167,-73.0162,18.25,59,40,9.22,scattered clouds,2022-02-14 19:31:57
626,Comodoro Rivadavia,AR,-45.8667,-67.5,85.86,17,0,21.85,clear sky,2022-02-14 19:31:57
627,Lucea,JM,18.451,-78.1736,82.26,67,7,13.31,clear sky,2022-02-14 19:31:57
628,Saint-Augustin,CA,51.226,-58.6502,5.47,80,100,6.17,overcast clouds,2022-02-14 19:31:58
629,Auki,SB,-8.7676,160.7034,77.68,87,98,4.29,overcast clouds,2022-02-14 19:31:58
630,Port Moresby,PG,-9.4431,147.1797,74.93,90,85,3.8,overcast clouds,2022-02-14 19:31:58
631,Nhulunbuy,AU,-12.2333,136.7667,79.41,78,40,4.61,scattered clouds,2022-02-14 19:31:58
632,Cockburn Town,TC,21.4612,-71.1419,80.56,69,40,6.91,scattered clouds,2022-02-14 19:30:09
633,Mattru,SL,7.6244,-11.8332,80.2,70,15,6.13,few clouds,2022-02-14 19:31:59
634,Mehamn,NO,71.0357,27.8492,33.71,86,100,43.55,light snow,2022-02-14 19:31:59
635,Pozo Colorado,PY,-23.4923,-58.7972,102.7,21,14,1.95,few clouds,2022-02-14 19:32:00
636,Seagoville,US,32.6396,-96.5383,73.15,22,0,11.5,clear sky,2022-02-14 19:32:00
637,Mosquera,CO,4.7059,-74.2302,64.49,63,40,16.11,scattered clouds,2022-02-14 19:32:00
638,Banjarmasin,ID,-3.3244,114.591,75.34,91,77,2.62,broken clouds,2022-02-14 19:32:01
639,Bose,IT,45.4612,8.0137,37.24,88,100,1.68,light snow,2022-02-14 19:32:01
640,Springville,US,40.1652,-111.6107,57.22,28,0,4.61,clear sky,2022-02-14 19:32:01
641,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.17,97,100,3.62,overcast clouds,2022-02-14 19:32:02
642,Gushikawa,JP,26.3544,127.8686,61.83,82,75,6.91,broken clouds,2022-02-14 19:32:02
643,Wuwei,CN,37.9281,102.6414,25.23,58,2,2.24,clear sky,2022-02-14 19:32:02
644,Kysyl-Syr,RU,63.8986,122.7617,-34.94,100,55,3.38,broken clouds,2022-02-14 19:32:03
645,Fuxin,CN,42.0156,121.6589,2.62,60,1,7.25,clear sky,2022-02-14 19:32:03
646,Naryan-Mar,RU,67.6713,53.087,9.19,89,100,18.1,overcast clouds,2022-02-14 19:29:50
647,Honiara,SB,-9.4333,159.95,77.11,87,94,6.8,overcast clouds,2022-02-14 19:32:04
648,Takoradi,GH,4.8845,-1.7554,79.93,81,100,7.31,overcast clouds,2022-02-14 19:32:04
649,Dunedin,NZ,-45.8742,170.5036,57.96,71,94,0.78,overcast clouds,2022-02-14 19:30:42
650,Riviere-Au-Renard,CA,48.9957,-64.3971,8.6,81,100,13.24,overcast clouds,2022-02-14 19:32:04
651,Kalengwa,ZM,-13.4659,25.0027,63.57,97,100,3.83,light rain,2022-02-14 19:32:05
652,Severobaykalsk,RU,55.65,109.3167,-13.79,84,16,5.5,few clouds,2022-02-14 19:32:05
653,Colares,PT,38.7992,-9.4469,55.33,64,20,20.0,few clouds,2022-02-14 19:32:05
654,Klaebu,NO,63.2976,10.4826,26.94,80,100,5.3,overcast clouds,2022-02-14 19:32:06
655,Ambunti,PG,-4.2365,142.8448,73.13,100,100,0.85,overcast clouds,2022-02-14 19:32:06
656,Mitsamiouli,KM,-11.3847,43.2844,81.28,79,76,1.86,light rain,2022-02-14 19:32:06
657,Hualmay,PE,-11.0964,-77.6139,76.23,69,15,12.37,few clouds,2022-02-14 19:32:07
658,Sarab,IR,38.6066,44.9883,29.57,74,11,3.83,few clouds,2022-02-14 19:32:07
659,Dawei,MM,14.0833,98.2,74.37,80,64,2.51,broken clouds,2022-02-14 19:32:07
660,Prabumulih,ID,-3.45,104.25,73.62,98,100,1.97,overcast clouds,2022-02-14 19:32:08
661,Chara,RU,56.9064,118.2631,-19.37,82,100,0.16,overcast clouds,2022-02-14 19:32:08
662,Sterling,US,39.0062,-77.4286,32.99,48,75,12.66,snow,2022-02-14 19:32:08
663,Fuling,CN,29.7022,107.3919,50.05,72,89,3.04,overcast clouds,2022-02-14 19:32:09
664,Nyurba,RU,63.2842,118.3319,-26.19,100,100,2.77,overcast clouds,2022-02-14 19:32:09
665,Koumac,NC,-20.5667,164.2833,79.7,82,95,3.76,overcast clouds,2022-02-14 19:32:09
666,Altay,CN,47.8667,88.1167,15.42,79,100,5.26,overcast clouds,2022-02-14 19:32:10
667,Mogadishu,SO,2.0371,45.3438,77.47,78,99,21.14,overcast clouds,2022-02-14 19:29:00
668,Rosetta,EG,31.4044,30.4164,57.02,73,0,12.12,clear sky,2022-02-14 19:32:10
669,San Ignacio,BZ,17.1561,-89.0714,75.34,60,20,11.5,few clouds,2022-02-14 19:32:10
670,Praia Da Vitoria,PT,38.7333,-27.0667,61.75,88,40,8.63,scattered clouds,2022-02-14 19:32:11
671,Palma,ES,39.5694,2.6502,55.09,57,0,3.44,clear sky,2022-02-14 19:32:11
672,Xiongzhou,CN,25.1167,114.3,42.58,95,3,2.91,clear sky,2022-02-14 19:32:11
673,Yumen,CN,40.2833,97.2,24.94,38,9,6.17,clear sky,2022-02-14 19:32:12
674,Tungor,RU,53.3808,142.9564,-10.95,97,58,14.65,broken clouds,2022-02-14 19:32:12
675,Qingdao,CN,36.0986,120.3719,20.8,79,0,4.47,clear sky,2022-02-14 19:32:12
676,Talaya,RU,61.3833,152.75,-37.55,100,100,0.69,overcast clouds,2022-02-14 19:32:13
677,Bichena,ET,10.45,38.2,62.6,30,14,0.81,few clouds,2022-02-14 19:32:13
678,Pishva,IR,35.308,51.7267,47.41,48,5,4.68,clear sky,2022-02-14 19:32:13
679,Nagua,DO,19.3832,-69.8474,80.11,71,19,10.42,few clouds,2022-02-14 19:32:14
680,Nanakuli,US,21.3906,-158.1547,75.7,62,0,6.91,clear sky,2022-02-14 19:32:14
681,Zyryanka,RU,65.75,150.85,-34.55,99,8,6.49,clear sky,2022-02-14 19:32:14
682,Savannah Bight,HN,16.45,-85.85,77.0,78,78,19.8,broken clouds,2022-02-14 19:32:15
683,Karacabey,TR,40.2152,28.4038,43.18,83,59,1.79,broken clouds,2022-02-14 19:32:15
684,Bilibino,RU,68.0546,166.4372,-30.35,100,65,2.42,broken clouds,2022-02-14 19:32:15
685,Freeport,US,40.6576,-73.5832,27.25,43,20,18.41,few clouds,2022-02-14 19:30:52
686,Grindavik,IS,63.8424,-22.4338,34.27,93,100,41.43,snow,2022-02-14 19:32:16
687,Damoh,IN,23.8333,79.45,59.32,30,0,5.28,clear sky,2022-02-14 19:32:16
688,Dukat,RU,62.55,155.55,-32.06,99,60,4.74,broken clouds,2022-02-14 19:32:17
689,Mildura,AU,-34.2,142.15,71.56,53,0,3.44,clear sky,2022-02-14 19:28:19
690,Shimoda,JP,34.6667,138.95,39.31,67,10,2.64,clear sky,2022-02-14 19:32:17
691,Marsh Harbour,BS,26.5412,-77.0636,68.68,58,1,18.68,clear sky,2022-02-14 19:32:17
692,La Romana,DO,18.4273,-68.9728,80.85,64,85,6.93,overcast clouds,2022-02-14 19:32:18
693,Techiman,GH,7.5862,-1.9414,81.64,35,0,3.69,clear sky,2022-02-14 19:32:18
694,Ust-Omchug,RU,61.15,149.6333,-31.79,99,100,2.91,overcast clouds,2022-02-14 19:32:18
695,Birjand,IR,32.8663,59.2211,37.87,52,0,4.61,clear sky,2022-02-14 19:32:19
696,Qasigiannguit,GL,68.8193,-51.1922,-13.47,95,100,3.76,overcast clouds,2022-02-14 19:32:19
697,Atambua,ID,-9.1061,124.8925,72.09,90,10,3.69,clear sky,2022-02-14 19:32:19
698,Poim,RU,53.0264,43.1872,18.68,93,56,10.11,broken clouds,2022-02-14 19:32:20
699,Bintulu,MY,3.1667,113.0333,73.81,100,40,5.01,scattered clouds,2022-02-14 19:32:20
700,Stanceni,RO,46.9833,25.2333,17.33,96,91,2.17,overcast clouds,2022-02-14 19:32:20
701,Lulea,SE,65.5842,22.1547,6.87,92,0,5.75,clear sky,2022-02-14 19:32:21
702,Halifax,CA,44.6453,-63.5724,22.48,88,100,16.11,overcast clouds,2022-02-14 19:30:25
703,Hay River,CA,60.8156,-115.7999,-2.22,78,75,1.14,light snow,2022-02-14 19:30:51
704,Monostorpalyi,HU,47.4,21.7833,39.52,75,16,8.05,few clouds,2022-02-14 19:32:21
705,Egvekinot,RU,66.3167,-179.1667,-15.92,82,1,9.4,clear sky,2022-02-14 19:32:21
706,Amahai,ID,-3.3333,128.9167,76.91,84,99,2.13,overcast clouds,2022-02-14 19:32:22
707,Viedma,AR,-40.8135,-62.9967,74.21,56,3,19.13,clear sky,2022-02-14 19:32:22
